"B_cell"	"T_cell.CD4"	"T_cell.CD8"	"Neutrophil"	"Macrophage"	"DC"
"TCGA-25-1326-01A"	0.0558217811488778	0.11403158419791	0.153824335740912	0.1216979662247	0.372004966691604	0.469488735109397
"TCGA-25-1328-01A"	0.0975843808197716	0.175801803202042	0.188510329848115	0.110730503590991	0	0.554956381915462
"TCGA-25-1329-01A"	0.150813836105464	0.205910889157514	0.0445319306769362	0.0937511049743684	0.118815121779456	0.415273690572806
"TCGA-25-1623-01A"	0.0521227518351433	0.208843747597558	0.297880761692679	0.286580562436154	0.176754795305244	0.765697999085913
"TCGA-25-1625-01A"	0.177940099433516	0.0748288557156467	0.218500197815573	0.198036601756869	0.0741095540378709	0.589281453653217
"TCGA-25-1626-01A"	0.0100702948761579	0.181251041687975	0.349404267430681	0.321360314325002	0.262696764735073	0.738390016255061
"TCGA-25-1627-01A"	0.114081252706655	0.0110339202755059	0.169919552491542	0.0604619877470387	0.060003736467268	0.325957736491317
"TCGA-25-1628-01A"	0.0137396572294564	0.228199684790472	0.34950388405067	0.125228752013466	0.307100227713358	0.385806448603683
"TCGA-25-1630-01A"	0.0365238649892703	0.224897146462334	0.056898209116431	0.412436996191361	0	0.876332964105675
"TCGA-25-1631-01A"	0.114876949922045	0.0470287427954487	0.189492159696398	0.063279766314402	0.0612561065644273	0.358164155931987
"TCGA-25-1632-01A"	0.099050236741387	0.0337812698395302	0.101121657568366	0.0535431461167139	0	0.249765000930804
"TCGA-25-1633-01A"	0.0340459402197992	0.127934771389013	0.272312476993342	0.193252464842553	0.0585151668427174	0.644441639757609
"TCGA-25-1634-01A"	0.0404419337113833	0.0914401858848714	0.0692580760847352	0.0108839084057389	0	0.18068890799235
"TCGA-25-1635-01A"	0.0813688641892174	0.175298470060023	0.202904009683581	0.113414046972311	0.18263802614754	0.439409871814396
"TCGA-25-1870-01A"	0.105645748886381	0.0145024012175437	0.153356599457835	0.160048825776161	0.134000831416216	0.304150281288898
"TCGA-25-1871-01A"	0.049353618574924	0.0900807553231365	0.119695898512863	0.021106467285835	0	0.180984182573414
"TCGA-25-2042-01A"	0	0.1064980762702	0.171113579432948	0.2912168020961	0	0.87783343676153
"TCGA-25-2391-01A"	0.0783155909320299	0.152819117656901	0.133632149056101	0.138122406239194	0	0.576451962720255
"TCGA-25-2392-01A"	0.0826160375371073	0.298824318927526	0	0.253254245179478	0.372006357262854	0.69129955555441
"TCGA-25-2393-01A"	0.0264995683226769	0.0792948131082589	0.0754296824475659	0.133747078958744	0	0.307803387321985
"TCGA-25-2396-01A"	0.104308516841697	0.0284536786922325	0.335653213762771	0.0994785113405808	0.0590998789904206	0.452288765479382
"TCGA-25-2397-01A"	0.0622567977169685	0.111188119503841	0.0939987196163763	0.0922675914215627	0	0.460379448959484
"TCGA-25-2398-01A"	0.0192524253023303	0.159424860974516	0.139145279631116	0.0926645270740149	0.255494458567198	0.428044507413913
"TCGA-25-2399-01A"	0.0842689242974297	0.0658341637466711	0.338016766020309	0.136371821189774	0.0703323154228462	0.518286771605989
"TCGA-25-2400-01A"	0.0803389861434681	0.0791024771176984	0.0839988010589852	0.0661414466741252	0.0597705180654475	0.41090719300633
"TCGA-25-2401-01A"	0.0703804488870679	0.240119029852955	0.121338460869556	0.196441386510822	0.288813434320271	0.707578949306341
"TCGA-25-2404-01A"	0.122521386373537	0.101350217287308	0.161008443416482	0.119761157130897	0	0.564043199329091
"TCGA-25-2409-01A"	0.0899864017520295	0.16424514294735	0.244490328159205	0.118548418844445	0.20472070546124	0.420667530844953
"TCGA-29-1688-01A"	0.00148563042895776	0.235963518169965	0.277945615437789	0.147336927860801	0.15621323863039	0.570689192561315
"TCGA-29-1690-01A"	0	0.175895469057205	0.212014614592033	0.24556859311413	0	1.10779642982489
"TCGA-29-1691-01A"	0.0768016551848123	0.128668795909145	0.180855930003691	0.0607630543650076	0.147783979969375	0.381328602465344
"TCGA-29-1693-01A"	0.0655359773223777	0	0.278305144191671	0.129211036276661	0.148630379120654	0.360245023811407
"TCGA-29-1694-01A"	0.150305705389824	0.156529834532632	0.128167693080894	0.128758845873544	0	0.602223733363496
"TCGA-29-1695-01A"	0.0671071564408747	0.0412942972946557	0.261879091196221	0.171005067444878	0.356657292267728	0.551787074149869
"TCGA-29-1696-01A"	0.125716026875783	0.00864305564969903	0.275581213965924	0.0859138741772771	0	0.346090042832403
"TCGA-29-1697-01A"	0.161572499881876	0.0121314247756358	0.24869852511874	0.00974083347236811	0	0.356492310663436
"TCGA-29-1698-01A"	0.114800905107439	0.137834200358032	0.125492295009895	0.0667412870232855	0.126268991274728	0.33005977958255
"TCGA-29-1699-01A"	0.0499848483461056	0.145460157806305	0.203119680042179	0.159188917440624	0.309209117660985	0.474665040812377
"TCGA-29-1701-01A"	0.0810017572510619	0	0.387943775772447	0.114976577343765	0.218726696499777	0.433467020683621
"TCGA-29-1702-01A"	0.121539726238284	0.0718774858662648	0.123083179549509	0.0784021092762426	0	0.287629875528852
"TCGA-29-1703-01A"	0.107840603778229	0.0773988692831424	0.128529189127711	0.0969820702513798	0.0196782004432549	0.331208372261459
"TCGA-29-1705-01A"	0.119780969610384	0.102478196771582	0.121517675308949	0.070005493074152	0.13305106048302	0.501125616681055
"TCGA-29-1710-01A"	0.189799513986497	0.187623167963914	0.496967429677198	0.178286693788403	0.337731159701838	0.700855045321154
"TCGA-29-1711-01A"	0.0859670395669296	0.147736266607376	0.319377906233706	0.128387008264072	0.0714980409326522	0.531578944700412
"TCGA-29-1761-01A"	0.0601139237308812	0.0323577422329575	0.330950915806751	0.0948300556528952	0.0841702325800339	0.521245419038715
"TCGA-29-1762-01A"	0.053871139394077	0.0786310229641059	0.0802633609903612	0.0535470055489706	0.0527370217279375	0.32215838399862
"TCGA-29-1763-01A"	0.0475051398357331	0.112326606971924	0.174556984574354	0.089041823103054	0.081749944134186	0.420078744388096
"TCGA-29-1770-01A"	0.138220802257791	0.0267153588378815	0.227665740390897	0.0903131214843768	0.00279740192160122	0.466241777702465
"TCGA-29-1770-02A"	0.142891717508357	0.0623214561639542	0.199154346718538	0.0529314033174003	0.0922078201499438	0.344368461882622
"TCGA-29-1776-01A"	0.168651646183879	0.0812567181040949	0.164396391034784	0.0714032449909258	0	0.385492647196949
"TCGA-29-1778-01A"	0.100899458110975	0.135365506476895	0.254520960968329	0.0752014906526873	0	0.382358761121297
"TCGA-29-1781-01A"	0.393782915264845	0.154960427103336	0.446202934741673	0.151850581681426	0.0379707578092921	0.861122779192228
"TCGA-29-1783-01A"	0.0778258263223265	0.137377970261074	0.1460482661243	0.141573901754435	0.217352364277158	0.405651852156274
